Incident ID,Incident Date,state,City_Or_County,Address,n_killed,n_injured
2236264,2/16/2022,Alabama,Odenville,Hearthstone Dr,1,0
2235686,2/16/2022,Kansas,Kansas City,1600 block of Birch St,1,0
2235656,2/16/2022,Maryland,Baltimore,1400 block of Mullikin Ct,0,1
2235647,2/16/2022,Maryland,Baltimore,1700 block of Cole St,0,2
2237029,2/16/2022,Kentucky,Franklin,1036 Henry Clay Smith Rd,0,0
2235550,2/16/2022,Virginia,Richmond (North Chesterfield),Bellwood Rd and Emancipation Hwy,1,0
2236406,2/16/2022,Arkansas,Pine Bluff,Short 3rd Ave and Grant St,1,0
2274092,2/16/2022,Tennessee,Memphis,Ward Ave and Ozan St,0,1
2237020,2/17/2022,Pennsylvania,Philadelphia,500 block of N Paxon St,0,1
2236538,2/17/2022,North Carolina,Garner,Josephine Rd,1,1
2237558,2/17/2022,South Carolina,Cassatt,1100 block of Morning View Ln,0,2
2236205,2/17/2022,Mississippi,Louin,CR 16,0,2
2237079,2/17/2022,Oregon,Portland,15900 block of NE Fremont St,1,0
2236377,2/17/2022,Georgia,Atlanta,I-20 and I-285,0,1
2236575,2/17/2022,California,Stockton,4700 block of Greensboro Way,1,0
2236160,2/17/2022,Texas,Midland,4509 W Wadley Ave,2,0
2236345,2/17/2022,Virginia,Richmond,700 block of E 6th St,0,1
2237047,2/17/2022,Alabama,Newville,1023 Ozark Rd,1,0
2236308,2/17/2022,New York,Syracuse,Walton St,0,1
2236184,2/17/2022,Kentucky,Louisville,11507 Maple Brook Dr,1,0
2237848,2/17/2022,Florida,Boynton Beach,11259 Barca Blvd,2,0
2235938,2/17/2022,Pennsylvania,Philadelphia,1700 block of Chestnut St,0,2
2237479,2/17/2022,Florida,Miami Gardens,3101 NW 191st St,0,0
2236968,2/17/2022,New York,Poughkeepsie,49 Gifford Ave,1,0
2239903,2/17/2022,Connecticut,New Haven,604 Ferry St,0,1
2236997,2/17/2022,New York,Rochester,100 block of Myrtle St,0,1
2236301,2/17/2022,Virginia,Portsmouth,4009 Cedar Ln,0,1
2236217,2/17/2022,Wisconsin,Milwaukee,6000 block of N 61st St,0,1
2236933,2/17/2022,Illinois,Aroma,Waldron Rd and 1500 S,0,1
2236017,2/17/2022,Connecticut,Hartford,271 Franklin Ave,1,0
2236203,2/17/2022,District of Columbia,Washington,600 block of Chesapeake St SE,0,1
2236201,2/17/2022,District of Columbia,Washington,2000 block Southern Ave SE,0,1
2323853,2/17/2022,Texas,Corsicana,3701 E State Hwy 22,0,0
2236272,2/17/2022,California,Pleasanton,Willow Rd and Owens Dr,1,0
2236249,2/17/2022,West Virginia,Matewan,6 Mate Creek Rd,1,0
2236182,2/17/2022,New York,Corona (Queens),114-17 116th St,0,1
2236180,2/17/2022,Maryland,Baltimore,3200 block of Lohrs Lane,0,1
2236178,2/17/2022,New York,Brooklyn,244 Sumpter St,0,1
2244344,2/17/2022,California,Richmond,I-80 and San Pablo Dam Rd,0,1
2236306,2/17/2022,Virginia,Portsmouth,3500 block of Victory Blvd,1,0
2235945,2/17/2022,Massachusetts,Methuen,Kimball Rd,1,0
2236155,2/17/2022,Pennsylvania,Philadelphia,164 W Chelten Ave,0,4
2236152,2/17/2022,Illinois,Chicago,200 block of N Campbell Ave,0,1
2238933,2/17/2022,Wisconsin,Milwaukee,1500 E Riverside Pl,1,0
2236215,2/17/2022,Tennessee,Clarksville,Manning Dr and Wynwood Dr,1,0
2236280,2/17/2022,Virginia,Richmond,1402 Jennie Scher Rd,1,0
2236118,2/17/2022,Illinois,Chicago,50 block of S Western Ave,0,1
2236101,2/17/2022,Illinois,Chicago,8600 block of S Elizabeth St,0,2
2236826,2/17/2022,Texas,Fort Worth,2425 Scott Ave,0,1
2236823,2/17/2022,Kansas,Kansas City,Birch Dr and S 22nd St,2,0
2239746,2/17/2022,South Carolina,North Augusta,50 block of Royal Place,1,0
2236820,2/17/2022,Missouri,Saint Louis,N/A,0,2
2236343,2/17/2022,Arizona,Littlefield (Beaver Dam),AZ-91 and E Biasi Ranch Rd,1,0
2236198,2/17/2022,Minnesota,Saint Paul,Old Hudson Rd and N Flandrau St,0,1
2240465,2/17/2022,Colorado,Pueblo,2600 block of Court St,1,0
2236296,2/17/2022,Virginia,Hampton,600 block of Bell St,0,1
2236187,2/17/2022,New York,Coram,Everglades Ln,1,0
2236913,2/17/2022,Connecticut,Hartford,42 Earle St,1,0
2236744,2/17/2022,California,Baldwin Park (Irwindale),Rivergrade Rd and Brooks Dr,1,0
2236771,2/17/2022,New Hampshire,Claremont,W Lafayette St,0,1
2237165,2/17/2022,Texas,Duncanville,700 W Center St,1,0
2237075,2/17/2022,Texas,Houston,301 W Little York Rd,2,0
2235997,2/17/2022,Oklahoma,Norman,S Anderson Rd and SE 149th St,0,1
2241876,2/17/2022,Georgia,Austell,N/A,1,0
2237936,2/17/2022,Michigan,Detroit,Fenmore St and Pembroke Ave,0,1
2236107,2/17/2022,Michigan,Detroit,13580 block of Rosemont Ave,0,1
2236729,2/17/2022,California,Los Angeles,9412 S Manhattan Pl,0,1
2236172,2/17/2022,Michigan,Detroit,Southfield Rd and W 7 Mile Rd,0,1
2236590,2/17/2022,California,Los Angeles,3105 N Broadway,0,1
2235766,2/17/2022,Colorado,Aurora,291 S Jasper Cir,1,1
2236710,2/17/2022,Colorado,Clifton,479 32 1/8 Rd,0,1
2236584,2/17/2022,California,Wilmington,1011 N Flint Ave,0,2
2236697,2/17/2022,California,Lucerne Valley,29900 block of Exeter St,1,0
2236695,2/17/2022,North Carolina,Goldsboro,607 Stronach Ave,0,1
2236693,2/17/2022,North Carolina,Weldon,900 Sycamore St,1,0
2236577,2/17/2022,Maryland,Rockville,Fletcher Pl and Bradley Ave,1,0
2237895,2/17/2022,Louisiana,Shreveport,3540 W 70th St,0,2
2236690,2/17/2022,California,Oakland,1400 block of 17th Ave,1,0
2235849,2/17/2022,Arizona,Mesa,Alma School Rd and Main St,1,0
2235869,2/17/2022,Indiana,Indianapolis,Hillside Ave and E 25th St,0,1
2235862,2/17/2022,Indiana,Indianapolis,1900 block of N Bosart Ave,0,1
2236777,2/17/2022,California,Modesto,2200 block of Coffee Rd,1,0
2236208,2/17/2022,Texas,Odessa,1305 E 8th St,1,0
2235857,2/17/2022,Indiana,Indianapolis,2100 block of N Drexel Ave,0,1
2235843,2/17/2022,Arizona,Glendale,65th Ave and Bethany Home Rd,1,0
2237123,2/17/2022,Florida,Jacksonville,5200 block of Roanoke Blvd,1,0
2237116,2/17/2022,Pennsylvania,Philadelphia,4700 block of Bleigh St,0,1
2236593,2/17/2022,Maryland,Baltimore,2300 block of Eutaw Pl,0,1
2235827,2/17/2022,Maryland,Fort Washington,Woodrow Wilson Memorial Bridge,1,0
2238524,2/17/2022,Louisiana,New Orleans,2100 block of Ursulines Ave,0,1
2236193,2/17/2022,District of Columbia,Washington,3700 Georgia Ave NW,0,1
2236571,2/17/2022,New Jersey,Newark,Orange St and 4th St,0,3
2236568,2/17/2022,New Jersey,Newark,152 Livingston St,0,1
2235778,2/17/2022,Texas,Houston,3000 Blodgett St,0,5
2237114,2/17/2022,Pennsylvania,Philadelphia,1336 Arrott St,0,1
2235794,2/17/2022,Texas,Austin,Colorado St and W 4th St,0,2
2236560,2/17/2022,Illinois,Chicago,5700 block of S Laflin St,0,2
2240148,2/17/2022,North Carolina,Chadbourn,Williams Rd,0,1
2272724,2/17/2022,Indiana,Jeffersonville,Kerry Ann Way,1,0
2236083,2/17/2022,Illinois,Chicago,5800 block of S Paulina St,1,0
2235789,2/17/2022,Texas,La Marque,1000 block of Pirtle St,0,2
2236554,2/17/2022,Illinois,Kankakee,300 block of S Harrison Ave,1,0
2237005,2/17/2022,Pennsylvania,Philadelphia,6000 block of Kingsessing Ave,1,0
2237000,2/17/2022,Pennsylvania,Philadelphia,5500 block of Race St,1,0
2296085,2/17/2022,Illinois,Alton,N/A,0,1
2237081,2/17/2022,Oregon,Portland,N/A,0,1
2236552,2/17/2022,Washington,Grandview,800 block of W 2nd St,0,1
2235755,2/17/2022,Washington,Seattle,3rd Ave and Cedar St,0,2
2237067,2/17/2022,Mississippi,Natchez,103 Jackson St,1,0
2236737,2/17/2022,California,Norwalk,12100 block of Foster Rd,1,1
2237054,2/17/2022,Louisiana,New Orleans,700 block of West Stadium Dr,0,1
2237051,2/17/2022,Louisiana,Baton Rouge,5300 block of Astoria Dr,0,1
2236546,2/17/2022,South Carolina,Florence,Apple Valley Dr and Howe Springs Rd,0,1
2236782,2/17/2022,Louisiana,Shreveport,4000 block of Barbara Ave,1,0
2236529,2/17/2022,Florida,Orlando,604 W Jackson St,1,0
2236267,2/17/2022,Alabama,Birmingham,1700 block of 14th Way SW,1,0
2236481,2/17/2022,Florida,Fort Myers,4211 Romeo Ln,0,2
2236599,2/17/2022,Alabama,Dothan,US-231 and Ross Clark Cir,1,0
2236283,2/17/2022,Virginia,Richmond,6300 Hull Street Rd,0,0
2236813,2/17/2022,Michigan,Grand Rapids,335 Burton St SW,0,1
2236212,2/17/2022,Mississippi,Forest,Sparkville Rd,1,1
2236785,2/17/2022,Louisiana,Shreveport,2200 block of Virginia Ave,0,1
2236837,2/17/2022,Tennessee,Memphis,1363 E Person Ave,0,0
2236253,2/17/2022,West Virginia,Saint Albans,N/A,0,0
2239209,2/17/2022,Louisiana,Slaughter,LA-955 and LA-412,1,0
2236636,2/17/2022,Utah,South Jordan,11400 S Redwood Rd,1,0
2240817,2/17/2022,Arkansas,Magnolia,516 Olive St,1,0
2241168,2/17/2022,Colorado,Colorado Springs,4700 block of Live Oak Dr,2,0
2236176,2/17/2022,Maryland,Baltimore,N/A,0,1
2236384,2/17/2022,West Virginia,Charleston,1000 block of Grant St,0,1
2235956,2/17/2022,Pennsylvania,Philadelphia,6300 block of Algard St,0,1
2237568,2/18/2022,South Carolina,Greenville,Shaw St,0,1
2236891,2/18/2022,Oklahoma,Enid,1602 E Maine Ave,1,0
2237015,2/18/2022,California,Vallejo,100 block of Olympic Dr,1,0
2237012,2/18/2022,Illinois,Chicago,3900 block of W 41st St,0,1
2236842,2/18/2022,Virginia,Martinsville,900 block of Southland Dr,1,0
2237445,2/18/2022,California,San Francisco,23rd St and San Jose Ave,1,0
2237520,2/18/2022,Georgia,Columbus,5700 block of Teresa St,0,1
2237517,2/18/2022,Georgia,Savannah,N/A,0,1
2236991,2/18/2022,Minnesota,Minneapolis,N/A,0,1
2236980,2/18/2022,Pennsylvania,Philadelphia,N 54th St and Vine St,0,1
2236811,2/18/2022,North Carolina,Southern Pines,302 Fairview Ct,0,1
2236983,2/18/2022,Washington,Chehalis,100 block of SW Alfred St.,1,0
2236976,2/18/2022,Illinois,Montgomery,2000 block of Gallant Fox Cir,1,0
2236971,2/18/2022,Colorado,Grand Junction,2810 Riverside Pkwy,0,1
2237447,2/18/2022,California,San Jose,Marlboro Ct and Del Mar Ave,0,1
2236959,2/18/2022,Colorado,Colorado Springs,4980 Copper Springs View,0,1
2236978,2/18/2022,Pennsylvania,Johnstown,Charles St and 500 Pl,1,0
2237342,2/18/2022,New York,New York (Manhattan),W 129th St and Lenox Ave,0,1
2312258,2/18/2022,South Carolina,Lake City,Graham Rd,1,0
2236854,2/18/2022,Virginia,Virginia Beach,324 N Great Neck Rd,0,1
2239034,2/18/2022,Texas,Abilene,2100 block of Lincoln Dr,0,1
2239798,2/18/2022,Ohio,Canton,23rd Ave and Maple Ave NE,1,0
2237399,2/18/2022,Louisiana,Lafayette,700 block of N University Ave,0,1
2236927,2/18/2022,Connecticut,Bridgeport,300 block of Park St,0,1
2236973,2/18/2022,California,Napa,CA-29,0,1
2237111,2/18/2022,Pennsylvania,Philadelphia,6100 block of Ogontz Ave,0,1
2236901,2/18/2022,Oklahoma,Oklahoma City,SE 29th St and S Santa Fe Ave,0,1
2238125,2/18/2022,California,Goleta,6500 block of Del Playa,0,1
2237365,2/18/2022,California,Wilmington,1000 block of Flint Ave,0,2
2237359,2/18/2022,California,Long Beach,E 47th St,0,1
2238566,2/18/2022,South Carolina,Spartanburg,Boiling Springs Rd,0,1
2237083,2/18/2022,Texas,Houston,1300 block of Webster St,1,1
2236957,2/18/2022,Virginia,Dumfries,N/A,0,1
2240614,2/18/2022,South Carolina,Bluffton,Campus Ln,0,1
2236857,2/18/2022,Maryland,Temple Hills (Marlow Heights),4200 block of 28th Ave,2,2
2238925,2/18/2022,Texas,El Paso,1100 block of Myrtle Ave,0,1
2236845,2/18/2022,Texas,Houston,600 block of Nottingham Oaks Trl,0,1
2237109,2/18/2022,Texas,Port Arthur,400 block of W 53rd St,1,0
2238064,2/18/2022,Ohio,Columbus,3700 block of E 5th Ave,0,1
2237670,2/18/2022,North Carolina,Charlotte,6700 Mallard Park Dr,1,0
2237237,2/18/2022,Maryland,Hyattsville (Landover),2500 block of Kent Town Place,1,0
2236751,2/18/2022,Ohio,Cincinnati,5400 block of Bluebird Ln,1,0
2236905,2/18/2022,Wisconsin,Milwaukee,2500 W Center St,0,1
2237751,2/18/2022,Wisconsin,Beaver Dam,100 block of Lakecrest Dr,0,1
2237301,2/18/2022,Ohio,Springfield,200 block of Stanton Ave,0,1
2236796,2/18/2022,Louisiana,New Orleans,2100 block of Cobblestone Ln,1,0
2237040,2/18/2022,Wisconsin,Milwaukee,2026 S 12th St,0,1
2236898,2/18/2022,Wisconsin,Milwaukee,6600 block of W Appleton Ave,0,2
2236780,2/18/2022,Ohio,Columbus,100 block of Midland Ave,1,0
2237958,2/18/2022,Wisconsin,Milwaukee,1100 block of W Rogers St,0,1
2237175,2/18/2022,Texas,Fort Worth,7800 block of Garza Ave,1,0
2237274,2/18/2022,Texas,Houston,Winterhaven Drive and Richwood Rd,0,1
2238791,2/18/2022,Illinois,Chicago,1700 W 18th St,0,1
2250318,2/18/2022,Missouri,Saint Clair,I 44 and Anaconda Rd,0,1
2240423,2/18/2022,New Mexico,Santa Cruz,NM-76,0,1
2237094,2/18/2022,Texas,Houston,3720 Old Spanish Trl,0,1
2236873,2/18/2022,Massachusetts,Boston,95 G St,0,0
2237239,2/18/2022,District of Columbia,Washington,2800 Block of Alabama Ave SE,0,1
2237932,2/18/2022,Michigan,Detroit,3300 block of Vicksburg St,0,2
2237223,2/18/2022,Maryland,Baltimore,3200 block of Belair Rd,0,2
2236700,2/18/2022,Illinois,Chicago,2600 block of W 39th Pl,0,1
2237909,2/18/2022,South Carolina,Fort Mill,I-77 and Gold Hill Rd,0,1
2236688,2/18/2022,California,Oakland,3400 block of 35th Ave,1,0
2236685,2/18/2022,South Carolina,Laurens,301 Henry St,0,0
2236649,2/18/2022,New Mexico,Albuquerque,57th St NW and Iliff Road NW,1,0
2237226,2/18/2022,Texas,San Antonio,100 block of Dublin Ave,1,0
2237190,2/18/2022,Florida,Seffner,6000 block of Black Dairy Rd,1,0
2239405,2/18/2022,New York,Bronx,W 170th St and Edward L Grant Hwy,0,1
2237177,2/18/2022,Florida,Sanford,2701 Ridgewood Ave,0,0
2237556,2/18/2022,Oklahoma,Tulsa,1703 S Jackson Ave W,1,0
2237170,2/18/2022,Texas,Fort Worth,7500 block of Trey Riata Dr,0,1
2236952,2/18/2022,New York,Watervliet,600 block of 24th St,1,0
2236801,2/18/2022,North Carolina,Winston Salem (Winston-salem),3600 block of S Main St,0,2
2237147,2/18/2022,Arizona,Phoenix,35th Ave and Osborn Rd,1,1
2237241,2/18/2022,Ohio,Columbus,2454 E Dublin Granville Rd,1,0
2236588,2/18/2022,District of Columbia,Washington,1200 block of Valley Ave SE,0,1
2240480,2/18/2022,Wisconsin,Racine,Pinehurst Ave,2,0
